"","model","sex","age.n","year","week","date","time","exposures","observed.deaths","expected.deaths","expected.deaths.qlo","expected.deaths.qhi","observed.mx","observed.log.mx","excess.deaths.avg","excess.deaths.qlo","excess.deaths.qhi","cum.excess.deaths.avg","cum.excess.deaths.qlo","cum.excess.deaths.qhi"
"444","gam.poisson","m",0,2020,21,2020-05-18,541,105638.184066066,38,37.783525095604,26,50,0.000359718413715204,-3.44403733040439,0.056,-13,11,-18.878,-58,24.025
"445","gam.poisson","m",0,2020,22,2020-05-25,542,105645.887107951,30,33.8683175804946,23,46,0.000283967514696955,-3.54673133951211,-4,-16.025,7,-22.878,-64,22
"446","gam.poisson","m",0,2020,23,2020-06-01,543,105653.652297057,31,37.6330083441351,26,50,0.000293411532171553,-3.53252282075843,-6.728,-19,5,-29.606,-72,15.025
"447","gam.poisson","m",0,2020,24,2020-06-08,544,105661.481657966,34,37.4080042174587,26,50,0.0003217823512078,-3.49243777932728,-3.552,-16,7,-33.158,-76.025,13.025
"448","gam.poisson","m",0,2020,25,2020-06-15,545,105669.377215259,39,37.1085337723286,26,49,0.000369075706016067,-3.43288454079839,2.157,-10,13,-31.001,-78.025,17.025
"449","gam.poisson","m",0,2020,26,2020-06-22,546,105677.340993521,32,36.7539136875618,25,49,0.000302808527345156,-3.51883189889851,-4.792,-17,7,-35.793,-84,12.025
"450","gam.poisson","m",0,2020,27,2020-06-29,547,105685.375017332,35,36.3630926115873,25,49,0.000331171649760054,-3.47994684845648,-1.42,-14,10,-37.213,-86.025,13
"451","gam.poisson","m",0,2020,28,2020-07-06,548,105693.481311276,36,35.954424583057,25,48,0.000340607571567985,-3.46774570207616,-0.067,-12,11,-37.28,-88.025,14
"452","gam.poisson","m",0,2020,29,2020-07-13,549,105701.661899935,24,35.5464834581489,24,48,0.000227054140574632,-3.64387057386732,-11.424,-23,-1,-48.704,-100,5.02499999999998
"453","gam.poisson","m",0,2020,30,2020-07-20,550,105709.91880789,37,35.1607779652409,24,47,0.000350014458598169,-3.45591401519342,1.749,-10,13,-46.955,-101,10.025
"454","gam.poisson","m",0,2020,31,2020-07-27,551,105718.254059724,39,34.8188302545766,24,47,0.000368905070811776,-3.43308537510543,4.108,-7,15,-42.847,-98.05,17
"455","gam.poisson","m",0,2020,32,2020-08-03,552,105726.669680021,28,34.5414117521269,24,47,0.000264833840739913,-3.57702652109193,-6.693,-19,4,-49.54,-104.025,10.025
"456","gam.poisson","m",0,2020,33,2020-08-10,553,105735.167693361,38,34.3488762684345,23,46,0.000359388468652195,-3.4444358617876,3.301,-9,15,-46.239,-103,13
"457","gam.poisson","m",15,2020,10,2020-03-02,530,218224.334883393,203,187.289139689723,161,215,0.000930235393355522,-3.03140714058608,15.045,-12,43.025,15.045,-12,43.025
"458","gam.poisson","m",15,2020,11,2020-03-09,531,218240.246369667,198,185.974896050709,160,213,0.000907257040319762,-3.04226965298669,11.308,-16.025,37,26.353,-13,64
"459","gam.poisson","m",15,2020,12,2020-03-16,532,218256.150995387,185,184.912640240432,159,212,0.00084762788657402,-3.07179476363421,0.151,-27,26,26.504,-22,74.025
"460","gam.poisson","m",15,2020,13,2020-03-23,533,218272.046369357,186,184.12247026592,158,211,0.000852147597889165,-3.06948517589396,1.505,-26,27,28.009,-27.05,86
"461","gam.poisson","m",15,2020,14,2020-03-30,534,218287.930100383,183,183.625198288358,158,211,0.000838342275341767,-3.0765786329887,-0.746,-26,25.025,27.263,-35.025,89.05
"462","gam.poisson","m",15,2020,15,2020-04-06,535,218303.799797272,201,183.442697218982,157,210,0.000920735233132263,-3.03586523768684,17.27,-8,43.025,44.533,-23,112
"463","gam.poisson","m",15,2020,16,2020-04-13,536,218319.653068828,217,183.577368142391,158,211,0.00099395540873083,-3.00263309867767,33.175,6.975,59,77.708,2.975,148.025
"464","gam.poisson","m",15,2020,17,2020-04-20,537,218335.487523857,251,183.949414141471,158,211,0.00114960697798874,-2.93945060874578,66.543,40,91,144.251,62,221
"465","gam.poisson","m",15,2020,18,2020-04-27,538,218351.300771166,213,184.458535469742,158,212,0.000975492242307391,-3.01077618002291,29.557,1,57,173.808,90.975,259.025
"466","gam.poisson","m",15,2020,19,2020-05-04,539,218367.090419558,147,185.003822024994,159,212,0.000673178360885619,-3.17186985273634,-37.658,-66,-12,136.15,51.85,224.05
"467","gam.poisson","m",15,2020,20,2020-05-11,540,218382.854077841,180,185.483277880783,159,213,0.000824240532802269,-3.08394603244729,-5.999,-33,18,130.151,38.925,224.025
"468","gam.poisson","m",15,2020,21,2020-05-18,541,218398.58935482,222,185.793904046744,160,213,0.001016490081991,-2.99289685446578,36.063,8,62,166.214,72,265.025
"469","gam.poisson","m",15,2020,22,2020-05-25,542,218414.2938593,156,145.806434065333,123,170,0.000714238968721036,-3.14615645848541,10.562,-13,33,176.776,77.975,278
"470","gam.poisson","m",15,2020,23,2020-06-01,543,218429.965200088,171,185.559460088229,159,213,0.000782859622045718,-3.10631610618801,-14.307,-42,13,162.469,62,264.025
"471","gam.poisson","m",15,2020,24,2020-06-08,544,218445.600985988,174,184.97751136158,159,212,0.000796536983187687,-3.09879405511525,-10.334,-37.025,15,152.135,47.975,258.025
"472","gam.poisson","m",15,2020,25,2020-06-15,545,218461.198825806,176,184.101947965719,158,211,0.00080563505531404,-3.09386164474066,-7.426,-35,18,144.709,36.975,255
"473","gam.poisson","m",15,2020,26,2020-06-22,546,218476.756328349,145,182.947102624049,157,210,0.000663686162486225,-3.17803723707925,-38.082,-68.025,-12.975,106.627,-4.025,217.05
"474","gam.poisson","m",15,2020,27,2020-06-29,547,218492.271102421,166,181.528354001464,156,208,0.000759752274817013,-3.11932799090054,-15.73,-42,10.025,90.897,-24.025,208
"475","gam.poisson","m",15,2020,28,2020-07-06,548,218507.740756829,173,179.861937155172,154,207,0.000791733965125414,-3.10142072357092,-7.167,-33,18,83.73,-36.025,203
"476","gam.poisson","m",15,2020,29,2020-07-13,549,218523.162900377,177,177.991174048623,152,205,0.000809982784665682,-3.09152421149685,-1.074,-29,25.025,82.656,-41,205
"477","gam.poisson","m",15,2020,30,2020-07-20,550,218538.535141873,170,176.063145028143,151,203,0.000777894845362801,-3.1090791063075,-6.195,-33.025,20,76.461,-53,205
"478","gam.poisson","m",15,2020,31,2020-07-27,551,218553.85509012,181,174.244898615825,149,201,0.000828171161407174,-3.08187989658152,6.573,-18.025,31.025,83.034,-44.05,213.025
"479","gam.poisson","m",15,2020,32,2020-08-03,552,218569.120353925,209,172.696748205475,147,199,0.000956219248453623,-3.01944251831325,36.086,10,62,119.12,-11.025,246
"480","gam.poisson","m",15,2020,33,2020-08-10,553,218584.328542094,176,171.574033799946,146,198,0.000805181236797158,-3.09410635406456,4.515,-21,30.025,123.635,-11,254
"481","gam.poisson","m",45,2020,10,2020-03-02,530,144363.500885057,744,744.96140020149,692,799,0.00515365722941548,-2.28788446982155,-2.95,-53,49,-2.95,-53,49
"482","gam.poisson","m",45,2020,11,2020-03-09,531,144375.416246567,819,738.567139914394,686,792,0.00567271091777354,-2.24620934758542,80.748,27,134,77.798,3,152
"483","gam.poisson","m",45,2020,12,2020-03-16,532,144387.330404021,767,733.854068540082,681,787,0.00531210043051424,-2.27473372279557,32.833,-19,86.025,110.631,22.975,203.025
"484","gam.poisson","m",45,2020,13,2020-03-23,533,144399.244363193,764,730.432108159741,678,784,0.00529088641266285,-2.2764715620142,33.612,-20.025,89,144.243,40.975,258
"485","gam.poisson","m",45,2020,14,2020-03-30,534,144411.159129859,1157,727.926179218501,676,781,0.0080118462241522,-2.09626739495548,429.253,374.975,481,573.496,454,700
"486","gam.poisson","m",45,2020,15,2020-04-06,535,144423.075709792,1315,725.970653858605,674,779,0.00910519315239067,-2.04071083689513,589.995,537,648,1163.491,1037.975,1292.025
"487","gam.poisson","m",45,2020,16,2020-04-13,536,144434.995108769,1401,724.251813750761,672,777,0.00969986531965438,-2.0132342957685,676.213,628,725.025,1839.704,1707,1973.025
"488","gam.poisson","m",45,2020,17,2020-04-20,537,144446.918332564,1434,722.643425951723,670,776,0.00992752227983475,-2.00315912959791,710.82,657.975,764,2550.524,2404,2698.05
"489","gam.poisson","m",45,2020,18,2020-04-27,538,144458.846386952,1183,721.066376358631,669,774,0.00818918349127046,-2.08675939774058,460.514,406.975,512.025,3011.038,2850,3165.075
"490","gam.poisson","m",45,2020,19,2020-05-04,539,144470.780277707,847,719.442256109513,667,772,0.00586277722299185,-2.23189660806039,127.906,73,178.025,3138.944,2977.85,3308.025
"491","gam.poisson","m",45,2020,20,2020-05-11,540,144482.721010605,987,717.693370010282,666,771,0.00683126669470432,-2.16549875934716,270.403,214.975,321,3409.347,3242.975,3576.025
"492","gam.poisson","m",45,2020,21,2020-05-18,541,144494.66959142,906,715.742829433842,664,769,0.0062701274902517,-2.20272362858716,189.998,142,240.025,3599.345,3422,3770.075
"493","gam.poisson","m",45,2020,22,2020-05-25,542,144506.627025928,662,610.271889643274,562,659,0.00458110478131375,-2.33902977471028,51.79,4,100.025,3651.135,3470.95,3830.025
"494","gam.poisson","m",45,2020,23,2020-06-01,543,144518.594319903,790,710.953792988292,659,764,0.00546642460589725,-2.26229663740074,79.171,27,130,3730.306,3533.95,3915.075
"495","gam.poisson","m",45,2020,24,2020-06-08,544,144530.57247912,772,708.018160955906,656,761,0.00534143044449319,-2.27234242256717,63.357,11.975,117.05,3793.663,3605,3991.05
"496","gam.poisson","m",45,2020,25,2020-06-15,545,144542.562509354,702,704.670829648712,653,757,0.00485670094547114,-2.31365863766969,-1.737,-54.025,48.025,3791.926,3596.975,4001
"497","gam.poisson","m",45,2020,26,2020-06-22,546,144554.56541638,707,700.875551876683,649,753,0.0048908866901819,-2.3106123985974,7.344,-43,58.025,3799.27,3596.95,4017.025
"498","gam.poisson","m",45,2020,27,2020-06-29,547,144566.582205972,725,696.597795560614,645,749,0.00501499024834835,-2.29972990712863,29.596,-23,80.025,3828.866,3623.85,4051.075
"499","gam.poisson","m",45,2020,28,2020-07-06,548,144578.613883906,687,691.804997076831,641,744,0.00475174011940416,-2.32314731966724,-4.837,-60.025,48,3824.029,3594.975,4056.025
"500","gam.poisson","m",45,2020,29,2020-07-13,549,144590.661455957,712,686.552819323621,636,738,0.00492424609466829,-2.30766025084922,24.342,-30.025,75.05,3848.371,3625.975,4093
"501","gam.poisson","m",45,2020,30,2020-07-20,550,144602.725927899,763,681.237779523593,631,733,0.00527652570243001,-2.27765194203189,81.623,29.975,129,3929.994,3709.975,4175.025
"502","gam.poisson","m",45,2020,31,2020-07-27,551,144614.808305507,761,676.329378388155,626,728,0.00526225501327876,-2.27882810946655,84.661,32.975,138,4014.655,3780.975,4261
"503","gam.poisson","m",45,2020,32,2020-08-03,552,144626.909594556,711,672.284018852264,622,724,0.0049160975781976,-2.30837950551459,39.618,-10,90,4054.273,3823.925,4313
"504","gam.poisson","m",45,2020,33,2020-08-10,553,144639.030800821,667,669.549327140071,619,721,0.004611480015505,-2.33615966909814,-2.257,-54.05,51.025,4052.016,3815.925,4312.075
"505","gam.poisson","m",65,2020,10,2020-03-02,530,54945.0394878553,1034,1010.81960023621,949,1074,0.0188188052941258,-1.72540795108081,23.223,-35,85,23.223,-35,85
"506","gam.poisson","m",65,2020,11,2020-03-09,531,54949.8281297931,1049,1003.48935299031,942,1066,0.0190901416019397,-1.71919085019654,43.351,-18.025,105.025,66.574,-18.025,157.025
"507","gam.poisson","m",65,2020,12,2020-03-16,532,54954.6603753961,1033,999.311334623668,938,1062,0.0187973138755396,-1.72590420671387,33.94,-27,97,100.514,-6.05,209
"508","gam.poisson","m",65,2020,13,2020-03-23,533,54959.5374889375,1089,997.234485485845,936,1060,0.0198145772281872,-1.7030151895132,90.257,30,149,190.771,64,308.025
"509","gam.poisson","m",65,2020,14,2020-03-30,534,54964.4607346905,1701,996.234769679368,935,1059,0.0309472698769957,-1.50937765777968,706.335,641.95,767,897.106,763.95,1030.025
"510","gam.poisson","m",65,2020,15,2020-04-06,535,54969.4313769282,1804,995.298922137102,934,1058,0.0328182401529658,-1.48388471128865,808.202,750.975,870,1705.308,1562.975,1846
"511","gam.poisson","m",65,2020,16,2020-04-13,536,54974.4506799238,2071,993.592518440204,932,1056,0.0376720453662725,-1.42398079956921,1078.598,1017.975,1142,2783.906,2629.975,2936.075
"512","gam.poisson","m",65,2020,17,2020-04-20,537,54979.5199079505,2015,990.98154975598,930,1053,0.0366500108290071,-1.43592589270151,1021.152,961,1085.025,3805.058,3637.975,3975.05
"513","gam.poisson","m",65,2020,18,2020-04-27,538,54984.6403252816,1571,987.50850855163,926,1050,0.0285716154676321,-1.54406520347992,582.858,519,641,4387.916,4208.975,4563.1
"514","gam.poisson","m",65,2020,19,2020-05-04,539,54989.8131961901,1129,983.217702575622,922,1045,0.0205310753824896,-1.6875883024341,146.507,83.975,209,4534.423,4347.975,4720.125
"515","gam.poisson","m",65,2020,20,2020-05-11,540,54995.0397849492,1290,978.154916325427,917,1040,0.0234566609105907,-1.62973381026463,311.529,250.975,372,4845.952,4652.9,5045
"516","gam.poisson","m",65,2020,21,2020-05-18,541,55000.3213558322,1124,972.367083678934,912,1034,0.020436244230795,-1.68959891576406,152.384,91.975,215,4998.336,4787.95,5194.1
"517","gam.poisson","m",65,2020,22,2020-05-25,542,55005.6591731123,894,842.781861131093,786,900,0.0162528731304979,-1.7890698547205,50.397,-7.025,109.05,5048.733,4837.925,5257.05
"518","gam.poisson","m",65,2020,23,2020-06-01,543,55011.0545010627,1032,958.853039624641,899,1020,0.0187598658007922,-1.72677027268317,73.394,13,136,5122.127,4894.9,5350.025
"519","gam.poisson","m",65,2020,24,2020-06-08,544,55016.5086039564,977,951.3407586298,891,1012,0.0177583060937775,-1.75059846249942,26.131,-32.025,84,5148.258,4913,5382.025
"520","gam.poisson","m",65,2020,25,2020-06-15,545,55022.0227460667,944,943.491238552063,884,1004,0.0171567665615762,-1.76556455779172,0.168,-59.025,60.025,5148.426,4911.95,5391
"521","gam.poisson","m",65,2020,26,2020-06-22,546,55027.5981916668,887,935.425597414765,876,996,0.0161191843574653,-1.79265693759383,-47.733,-107,14,5100.693,4848.975,5353.025
"522","gam.poisson","m",65,2020,27,2020-06-29,547,55033.2362050298,932,927.26130357615,868,987,0.0169352206824213,-1.77120913970235,5.307,-56,63.025,5106,4846.975,5363.025
"523","gam.poisson","m",65,2020,28,2020-07-06,548,55038.938050429,875,919.111981374222,860,979,0.0158978358048676,-1.79866199278494,-43.948,-101.025,15.05,5062.052,4812.875,5316.075
"524","gam.poisson","m",65,2020,29,2020-07-13,549,55044.7049921376,893,911.15868384654,852,971,0.0162231771453322,-1.78986408960911,-16.826,-76.025,44,5045.226,4787,5304.025
"525","gam.poisson","m",65,2020,30,2020-07-20,550,55050.5382944288,873,903.859222794565,845,963,0.0158581555611846,-1.79974732623539,-30.384,-87.025,26.025,5014.842,4749.95,5286
"526","gam.poisson","m",65,2020,31,2020-07-27,551,55056.4392215756,927,897.727719102329,839,957,0.0168372675949724,-1.77372838580007,27.77,-29.025,83,5042.612,4768.975,5325.05
"527","gam.poisson","m",65,2020,32,2020-08-03,552,55062.4090378513,889,893.267275735194,835,952,0.0161453161155532,-1.79195344733952,-5.095,-60.025,51.025,5037.517,4764.8,5305.125
"528","gam.poisson","m",65,2020,33,2020-08-10,553,55068.4490075291,945,890.97812798737,833,950,0.0171604615170984,-1.76547103632217,53.714,-5.025,115.025,5091.231,4805.95,5362.025
"529","gam.poisson","m",75,2020,10,2020-03-02,530,31977.2715994425,1663,1677.60404044727,1598,1758,0.0520056876906595,-1.28394915641158,-15.031,-96.025,61.025,-15.031,-96.025,61.025
"530","gam.poisson","m",75,2020,11,2020-03-09,531,31994.1962677747,1652,1662.89865686282,1583,1743,0.0516343647508324,-1.28706116166437,-10.015,-88,66.025,-25.046,-133.025,78
"531","gam.poisson","m",75,2020,12,2020-03-16,532,32010.939664254,1655,1653.51960731989,1574,1734,0.0517010752373542,-1.28650042470502,0.399,-74,81.025,-24.647,-156.05,113.025
"532","gam.poisson","m",75,2020,13,2020-03-23,533,32027.4987072995,1793,1647.49433442154,1568,1728,0.0559831417491043,-1.25194273277209,146.32,64.975,224,121.673,-38.125,279.05
"533","gam.poisson","m",75,2020,14,2020-03-30,534,32043.8703153302,2873,1642.90817678491,1564,1723,0.0896583331454041,-1.04740933944393,1230.219,1153.975,1306.025,1351.892,1186,1533
"534","gam.poisson","m",75,2020,15,2020-04-06,535,32060.0514067653,3246,1637.87668106677,1559,1718,0.101247498290506,-0.994615698898986,1608.588,1531,1685,2960.48,2775.925,3144.05
"535","gam.poisson","m",75,2020,16,2020-04-13,536,32076.0389000241,3735,1630.89426654586,1552,1711,0.116442058560953,-0.933890125341096,2106.134,2024,2182.025,5066.614,4853.975,5266
"536","gam.poisson","m",75,2020,17,2020-04-20,537,32091.8297135253,3621,1621.89522017142,1543,1701,0.112832457118327,-0.947565954255247,2000.351,1928.975,2073.025,7066.965,6852.875,7284
"537","gam.poisson","m",75,2020,18,2020-04-27,538,32107.4207656882,2760,1611.17320804396,1533,1690,0.0859614361471692,-1.06569633741535,1149.031,1074,1228,8215.996,7987.95,8448.125
"538","gam.poisson","m",75,2020,19,2020-05-04,539,32122.8089749319,1979,1599.02106999892,1521,1678,0.0616073146512305,-1.21036772088634,379.307,299.975,455.025,8595.303,8355.95,8835
"539","gam.poisson","m",75,2020,20,2020-05-11,540,32137.9912596755,2293,1585.72811606585,1508,1664,0.0713485787419794,-1.14661467357475,705.856,628,787.025,9301.159,9048.975,9556.025
"540","gam.poisson","m",75,2020,21,2020-05-18,541,32152.964538338,1822,1571.57792506273,1494,1650,0.0566666254935066,-1.24667264889344,250.439,169.975,326.025,9551.598,9296,9808.075
"541","gam.poisson","m",75,2020,22,2020-05-25,542,32167.7257293387,1541,1362.16272553157,1290,1435,0.0479051585109271,-1.31961771848093,177.025,106,249,9728.623,9460.9,10005.05
"542","gam.poisson","m",75,2020,23,2020-06-01,543,32182.2717510968,1663,1541.72617171748,1465,1619,0.0516744129457959,-1.28672444853424,121.045,46.95,198.025,9849.668,9549.95,10135
"543","gam.poisson","m",75,2020,24,2020-06-08,544,32196.599522031,1522,1526.35488384645,1450,1603,0.0472720729081513,-1.32539535321151,-4.433,-85,73.025,9845.235,9545.95,10149.025
"544","gam.poisson","m",75,2020,25,2020-06-15,545,32210.7059605607,1503,1510.85256873723,1435,1588,0.0466615044650154,-1.33104126274927,-6.024,-80,72.025,9839.211,9538.95,10164.05
"545","gam.poisson","m",75,2020,26,2020-06-22,546,32224.5879851049,1367,1495.33727487742,1420,1572,0.0424210233698525,-1.37241885872094,-129.919,-202.025,-57,9709.292,9403.95,10039.025
"546","gam.poisson","m",75,2020,27,2020-06-29,547,32238.2425140827,1465,1479.92242485541,1405,1556,0.0454429238616231,-1.34253373328038,-14.868,-86.025,61,9694.424,9370.95,10020.05
"547","gam.poisson","m",75,2020,28,2020-07-06,548,32251.6664659132,1370,1464.71684696691,1390,1540,0.0424784251520136,-1.37183159269091,-95.128,-171,-20,9599.296,9243.975,9937.1
"548","gam.poisson","m",75,2020,29,2020-07-13,549,32264.8567590156,1356,1449.98945170961,1376,1525,0.0420271507829057,-1.37647005185051,-93.576,-173.025,-16.95,9505.72,9151.875,9843.2
"549","gam.poisson","m",75,2020,30,2020-07-20,550,32277.810311809,1347,1436.65048065306,1363,1511,0.0417314553554828,-1.37953646930617,-89.801,-162.025,-17.975,9415.919,9056.925,9771
"550","gam.poisson","m",75,2020,31,2020-07-27,551,32290.5240427124,1344,1425.74048096064,1352,1500,0.041622117938446,-1.38067582451897,-81.225,-155.1,-11.975,9334.694,8961.925,9692.125
"551","gam.poisson","m",75,2020,32,2020-08-03,552,32302.9948701449,1353,1418.27641989266,1345,1493,0.0418846613275003,-1.37794499184131,-66.385,-144,6.02499999999998,9268.309,8890.975,9638.1
